Gender,Age,Income,Employment_Type,Employment_Years,Education,Marital_Status,Dependents,Occupation,Residence_Type,Credit_History,Existing_Loans,Payment_History,Annual_Income,Loan_Amount,Loan_Purpose,Approved
Female,20,7604.0,Salaried,2.0,Post-Graduate,Married,0,Engineer,Owned,Good,1,No Delays,92734.0,107000.0,Business,1
Male,29,3827.0,Salaried,2.0,Graduate,Married,0,Sales,Owned,Bad,0,Occasional Delays,45026.0,26000.0,Education,0
Male,45,5108.0,Self-Employed,11.0,Graduate,Single,1,Clerk,Rented,Good,1,No Delays,63170.0,36000.0,Education,1
Female,47,8424.0,Self-Employed,26.0,Graduate,Married,3,Manager,Rented,Good,2,No Delays,97256.0,135000.0,Business,1
Male,43,4355.0,Salaried,20.0,High School,Married,0,Clerk,Rented,Good,0,No Delays,47675.0,73000.0,Business,1
Male,65,6871.0,Self-Employed,29.0,High School,Married,1,Clerk,Rented,None,1,No Delays,82695.0,16000.0,Car,1
Male,38,6551.0,Self-Employed,20.0,Graduate,Married,2,Engineer,Rented,Good,0,No Delays,73761.0,34000.0,Personal,1
Male,45,4088.0,Self-Employed,5.0,High School,Widowed,1,Sales,Rented,None,0,No Delays,50580.0,21000.0,Personal,1
Male,43,10870.0,Salaried,20.0,Graduate,Married,0,Manager,Owned,None,1,No Delays,131339.0,19000.0,Education,1
Male,50,8606.0,Salaried,27.0,Post-Graduate,Single,1,Manager,Mortgaged,Good,1,No Delays,99110.0,171000.0,Home,1
Male,38,12977.0,Salaried,5.0,Post-Graduate,Married,0,Manager,Mortgaged,Good,1,Occasional Delays,156868.0,269000.0,Home,1
Male,52,4885.0,Salaried,7.0,Graduate,Single,3,Clerk,Mortgaged,Good,2,No Delays,63508.0,29000.0,Education,1
Female,69,4901.0,Salaried,14.0,High School,Divorced,0,Sales,Rented,Good,0,No Delays,63425.0,11000.0,Car,1
Male,51,7038.0,Salaried,17.0,Post-Graduate,Single,0,Engineer,Rented,Bad,0,Frequent Delays,86922.0,212000.0,Home,0
Male,58,6705.0,Salaried,19.0,Post-Graduate,Single,0,Engineer,Mortgaged,Good,2,No Delays,76780.0,170000.0,Home,1
Female,68,5363.0,Retired,43.0,High School,Married,0,Others,Mortgaged,Good,0,Occasional Delays,60879.0,158000.0,Home,1
Male,64,11767.0,Salaried,15.0,Graduate,Married,2,Engineer,Rented,Good,1,No Delays,141438.0,201000.0,Business,1
Female,35,4850.0,Self-Employed,5.0,High School,Married,0,Sales,Rented,Good,1,No Delays,59344.0,26000.0,Education,1
Female,28,9711.0,Self-Employed,4.0,Post-Graduate,Married,0,Engineer,Rented,Good,0,No Delays,112084.0,40000.0,Personal,1
Male,40,7677.0,Salaried,16.0,Post-Graduate,Divorced,1,Engineer,Rented,Good,0,No Delays,90880.0,221000.0,Home,1
Male,65,5574.0,Retired,32.0,High School,Single,0,Others,Owned,Bad,1,Occasional Delays,65559.0,20000.0,Education,0
Female,39,11283.0,Salaried,4.0,Post-Graduate,Divorced,0,Manager,Rented,Good,2,Occasional Delays,130877.0,422000.0,Home,1
Female,34,6417.0,Salaried,5.0,Graduate,Single,2,Engineer,Mortgaged,Good,1,No Delays,72603.0,19000.0,Personal,1
Male,22,6558.0,Self-Employed,3.0,Post-Graduate,Married,2,Manager,Rented,Bad,1,Occasional Delays,81373.0,164000.0,Home,0
Female,61,5577.0,Salaried,10.0,Graduate,Married,3,Clerk,Rented,None,0,No Delays,71280.0,105000.0,Business,1
Male,28,8572.0,Self-Employed,3.0,Post-Graduate,Single,2,Manager,Rented,Good,0,No Delays,107059.0,30000.0,Personal,1
Female,47,6470.0,Salaried,16.0,High School,Married,1,Clerk,Mortgaged,Good,0,No Delays,74622.0,119000.0,Business,1
Male,32,5505.0,Self-Employed,3.0,Graduate,Single,0,Clerk,Rented,Good,0,No Delays,62694.0,17000.0,Education,1
Female,44,5718.0,Salaried,8.0,High School,Married,2,Sales,Rented,Good,0,No Delays,71446.0,32000.0,Education,1
Female,52,13041.0,Self-Employed,0.0,Post-Graduate,Married,2,Manager,Rented,Bad,0,Frequent Delays,154489.0,246000.0,Home,0
Female,50,8432.0,Salaried,25.0,Post-Graduate,Married,2,Engineer,Rented,Good,0,No Delays,96870.0,28000.0,Personal,1
Male,37,8199.0,Self-Employed,2.0,Post-Graduate,Single,1,Engineer,Rented,Bad,0,Occasional Delays,98917.0,27000.0,Personal,0
Male,33,7544.0,Self-Employed,14.0,Post-Graduate,Single,0,Manager,Rented,Good,0,No Delays,87287.0,44000.0,Personal,1
Male,51,6599.0,Salaried,30.0,High School,Single,2,Sales,Rented,Good,1,No Delays,81211.0,143000.0,Business,1
Male,19,4409.0,Self-Employed,0.0,Graduate,Single,2,Sales,Rented,Good,1,No Delays,54116.0,59000.0,Business,1
Male,52,4193.0,Salaried,22.0,High School,Married,3,Sales,Owned,Good,0,No Delays,52550.0,83000.0,Business,1
Female,57,4103.0,Retired,23.0,High School,Divorced,0,Sales,Owned,Good,2,No Delays,46716.0,135000.0,Home,1
Male,45,5832.0,Salaried,21.0,High School,Married,0,Sales,Owned,Good,0,Occasional Delays,74513.0,43000.0,Personal,1
Male,64,4694.0,Self-Employed,18.0,Graduate,Married,0,Clerk,Mortgaged,Good,2,Occasional Delays,58804.0,184000.0,Home,1
Female,56,4216.0,Self-Employed,12.0,High School,Widowed,2,Others,Owned,Bad,0,Frequent Delays,53362.0,7000.0,Personal,0
Female,23,3912.0,Salaried,5.0,High School,Married,0,Sales,Owned,Good,2,Occasional Delays,42058.0,19000.0,Education,1
Female,26,3643.0,Salaried,3.0,High School,Divorced,0,Clerk,Owned,Bad,0,Frequent Delays,39284.0,101000.0,Home,0
Female,37,4285.0,Salaried,18.0,High School,Married,3,Sales,Rented,Good,1,Occasional Delays,56165.0,29000.0,Business,1
Male,18,6396.0,Self-Employed,1.0,Post-Graduate,Single,0,Engineer,Owned,Bad,0,Frequent Delays,79703.0,18000.0,Personal,0
Male,25,13364.0,Salaried,6.0,Graduate,Single,2,Manager,Rented,None,1,No Delays,158057.0,89000.0,Education,1
Female,40,7415.0,Salaried,6.0,Post-Graduate,Married,0,Business Owner,Owned,Good,0,No Delays,88570.0,297000.0,Home,1
Female,20,9090.0,Self-Employed,2.0,Graduate,Single,2,Business Owner,Mortgaged,Bad,0,Occasional Delays,107420.0,54000.0,Personal,0
Male,21,5247.0,Salaried,2.0,High School,Single,1,Clerk,Mortgaged,Good,1,No Delays,60952.0,36000.0,Car,1
Female,42,14497.0,Self-Employed,13.0,Graduate,Married,3,Business Owner,Mortgaged,Bad,0,Frequent Delays,172115.0,87000.0,Personal,0
Male,64,10117.0,Salaried,1.0,Graduate,Married,3,Engineer,Rented,Good,2,No Delays,119419.0,13000.0,Car,1
Male,55,4599.0,Salaried,0.0,High School,Married,0,Others,Rented,Good,0,Occasional Delays,59201.0,123000.0,Home,1
Male,32,4009.0,Self-Employed,11.0,High School,Single,0,Sales,Rented,Good,0,No Delays,49453.0,6000.0,Personal,1
Female,38,3506.0,Salaried,17.0,High School,Married,0,Sales,Rented,Good,1,No Delays,40646.0,25000.0,Business,1
Female,52,4403.0,Salaried,19.0,High School,Married,1,Sales,Rented,Good,0,No Delays,55674.0,12000.0,Personal,1
Male,63,3428.0,Retired,22.0,Graduate,Widowed,2,Sales,Owned,None,0,No Delays,37744.0,95000.0,Home,1
Female,69,10906.0,Salaried,2.0,Graduate,Married,1,Manager,Rented,Bad,1,Frequent Delays,126431.0,66000.0,Personal,0
Male,31,1218.0,Unemployed,0.0,High School,Divorced,1,Sales,Owned,Good,1,No Delays,16237.0,9000.0,Personal,1
Male,53,2712.0,Unemployed,0.0,High School,Married,0,Clerk,Rented,Bad,2,Frequent Delays,34670.0,45000.0,Business,0
Female,29,14708.0,Salaried,9.0,Post-Graduate,Married,2,Manager,Rented,Bad,0,Frequent Delays,177061.0,302000.0,Business,0
Female,34,3508.0,Salaried,5.0,High School,Single,3,Sales,Rented,Good,1,No Delays,41531.0,48000.0,Business,1
Female,56,10641.0,Self-Employed,21.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,128342.0,70000.0,Personal,1
Female,26,6668.0,Salaried,8.0,Post-Graduate,Married,1,Manager,Rented,Good,0,No Delays,83819.0,202000.0,Home,1
Female,52,4365.0,Salaried,8.0,High School,Married,0,Clerk,Rented,Bad,1,Occasional Delays,49261.0,12000.0,Education,0
Female,30,3622.0,Self-Employed,3.0,High School,Married,1,Clerk,Rented,Bad,0,Frequent Delays,42633.0,72000.0,Business,0
Male,32,10893.0,Salaried,8.0,Graduate,Married,1,Manager,Owned,Good,0,No Delays,129579.0,38000.0,Car,1
Male,35,3483.0,Retired,17.0,Graduate,Single,0,Engineer,Rented,Good,0,No Delays,44232.0,111000.0,Home,1
Male,68,13696.0,Salaried,14.0,Graduate,Married,1,Business Owner,Mortgaged,Bad,1,Frequent Delays,163060.0,43000.0,Personal,0
Male,50,8735.0,Salaried,12.0,Post-Graduate,Single,0,Manager,Mortgaged,None,2,No Delays,101529.0,44000.0,Education,1
Female,23,1837.0,Salaried,5.0,High School,Married,1,Others,Rented,Bad,1,Frequent Delays,24904.0,87000.0,Home,0
Male,44,1808.0,Unemployed,0.0,Graduate,Single,1,Sales,Owned,Good,0,No Delays,26649.0,3000.0,Personal,1
Male,40,6039.0,Self-Employed,15.0,Graduate,Single,0,Clerk,Owned,Good,1,No Delays,69160.0,38000.0,Personal,1
Male,44,5213.0,Self-Employed,1.0,High School,Married,2,Sales,Rented,Good,1,Occasional Delays,66993.0,101000.0,Home,1
Female,51,6547.0,Salaried,25.0,Graduate,Married,2,Sales,Mortgaged,Good,0,Occasional Delays,73689.0,72000.0,Business,1
Male,63,6146.0,Salaried,13.0,High School,Married,0,Clerk,Rented,Bad,0,Frequent Delays,69951.0,50000.0,Business,0
Female,55,5834.0,Salaried,26.0,Graduate,Single,0,Clerk,Mortgaged,Good,0,Occasional Delays,71100.0,34000.0,Car,1
Male,31,5906.0,Salaried,5.0,High School,Married,2,Sales,Rented,Bad,0,Frequent Delays,68583.0,110000.0,Home,0
Male,53,6885.0,Salaried,1.0,Graduate,Single,3,Clerk,Owned,Good,1,No Delays,86802.0,33000.0,Personal,1
Female,25,3134.0,Self-Employed,7.0,Graduate,Divorced,0,Sales,Owned,Bad,0,Frequent Delays,42321.0,10000.0,Education,0
Female,52,10254.0,Salaried,3.0,Post-Graduate,Divorced,0,Manager,Owned,Good,0,No Delays,124276.0,21000.0,Education,1
Male,36,2778.0,Retired,15.0,High School,Married,0,Sales,Rented,Good,2,No Delays,34331.0,17000.0,Personal,1
Female,47,6556.0,Salaried,23.0,Graduate,Single,1,Clerk,Owned,Good,1,No Delays,81854.0,64000.0,Business,1
Female,31,1913.0,Unemployed,0.0,Graduate,Married,0,Engineer,Rented,Good,1,No Delays,23458.0,46000.0,Home,1
Male,37,6514.0,Salaried,13.0,Graduate,Single,0,Engineer,Rented,None,0,No Delays,78928.0,19000.0,Car,1
Female,66,6101.0,Salaried,10.0,Graduate,Married,1,Clerk,Rented,Good,0,No Delays,73794.0,93000.0,Business,1
Female,42,4629.0,Salaried,23.0,Graduate,Single,1,Sales,Owned,Good,0,Occasional Delays,53046.0,72000.0,Business,1
Female,57,11331.0,Salaried,27.0,Graduate,Divorced,0,Engineer,Owned,Bad,0,Occasional Delays,133537.0,70000.0,Business,0
Female,41,7234.0,Salaried,13.0,Post-Graduate,Single,1,Engineer,Rented,Bad,0,Frequent Delays,88797.0,20000.0,Education,0
Female,31,5682.0,Salaried,11.0,Graduate,Married,1,Engineer,Rented,Good,1,No Delays,67974.0,72000.0,Business,1
Female,43,10325.0,Salaried,15.0,Graduate,Married,0,Manager,Rented,None,0,No Delays,123924.0,33000.0,Education,1
Female,55,8721.0,Self-Employed,5.0,Post-Graduate,Married,0,Manager,Mortgaged,Good,0,No Delays,107959.0,178000.0,Business,1
Female,40,10023.0,Self-Employed,19.0,Post-Graduate,Single,2,Manager,Rented,Good,0,No Delays,116307.0,358000.0,Home,1
Female,39,9877.0,Self-Employed,0.0,Post-Graduate,Widowed,0,Manager,Rented,Good,1,No Delays,114765.0,47000.0,Education,1
Female,65,6541.0,Salaried,11.0,Graduate,Married,2,Engineer,Rented,Good,1,Occasional Delays,75234.0,20000.0,Personal,1
Female,36,2349.0,Self-Employed,6.0,High School,Married,3,Others,Mortgaged,Good,1,Occasional Delays,28897.0,13000.0,Education,1
Male,63,6928.0,Salaried,7.0,Graduate,Single,0,Sales,Rented,Good,0,No Delays,84135.0,44000.0,Education,1
Female,68,9781.0,Salaried,8.0,Graduate,Married,0,Manager,Rented,Good,0,Occasional Delays,116462.0,46000.0,Personal,1
Female,20,9255.0,Salaried,1.0,Graduate,Married,1,Engineer,Rented,Bad,0,Frequent Delays,114220.0,174000.0,Business,0
Male,59,7617.0,Salaried,16.0,Graduate,Single,2,Engineer,Rented,Good,0,No Delays,93287.0,44000.0,Personal,1
Female,36,8250.0,Salaried,12.0,Post-Graduate,Single,3,Engineer,Rented,None,2,No Delays,99129.0,38000.0,Education,1
Male,26,13468.0,Salaried,4.0,Graduate,Married,2,Manager,Rented,Bad,3,Frequent Delays,161019.0,342000.0,Home,0
Male,45,14631.0,Salaried,9.0,Post-Graduate,Single,0,Manager,Mortgaged,Good,1,No Delays,177149.0,84000.0,Education,1
Female,37,6866.0,Self-Employed,11.0,Graduate,Single,1,Business Owner,Mortgaged,Good,2,No Delays,82289.0,17000.0,Personal,1
Male,62,6928.0,Self-Employed,16.0,Graduate,Married,1,Sales,Owned,Good,1,No Delays,78299.0,118000.0,Business,1
Female,24,1579.0,Unemployed,0.0,Graduate,Married,1,Manager,Owned,Bad,0,Occasional Delays,17258.0,54000.0,Home,0
Female,31,6184.0,Self-Employed,4.0,Graduate,Single,0,Engineer,Owned,Good,3,No Delays,72596.0,228000.0,Home,1
Male,26,5444.0,Salaried,5.0,High School,Married,0,Sales,Rented,Good,0,No Delays,61323.0,21000.0,Education,1
Male,36,3377.0,Retired,17.0,High School,Single,2,Others,Rented,None,1,No Delays,41685.0,8000.0,Education,1
Male,64,5586.0,Retired,42.0,Post-Graduate,Single,1,Engineer,Owned,Good,0,Occasional Delays,63909.0,10000.0,Education,1
Female,69,7097.0,Salaried,14.0,High School,Single,0,Clerk,Owned,Good,0,No Delays,88267.0,129000.0,Business,1
Female,31,3686.0,Salaried,6.0,Graduate,Married,0,Sales,Rented,Good,1,No Delays,42496.0,23000.0,Education,1
Female,55,2058.0,Unemployed,0.0,Graduate,Single,2,Engineer,Owned,Bad,0,Frequent Delays,21044.0,9000.0,Personal,0
Male,53,8841.0,Salaried,29.0,Graduate,Single,2,Engineer,Owned,Bad,0,Occasional Delays,111087.0,19000.0,Personal,1
Female,57,3571.0,Retired,20.0,Graduate,Married,0,Engineer,Rented,Good,0,No Delays,40103.0,135000.0,Home,1
Male,34,3389.0,Salaried,3.0,High School,Married,0,Sales,Owned,Good,0,No Delays,42958.0,77000.0,Business,1
Female,47,6548.0,Salaried,18.0,Graduate,Single,0,Engineer,Owned,Bad,3,Frequent Delays,83361.0,26000.0,Personal,0
Male,26,5843.0,Salaried,4.0,Graduate,Married,3,Engineer,Mortgaged,Bad,1,Frequent Delays,73134.0,29000.0,Education,0
Female,50,10474.0,Salaried,2.0,Graduate,Single,1,Engineer,Mortgaged,Bad,0,Frequent Delays,127278.0,192000.0,Business,0
Male,69,5292.0,Self-Employed,25.0,High School,Married,1,Clerk,Rented,Good,0,No Delays,66162.0,197000.0,Home,1
Female,42,2059.0,Unemployed,0.0,Graduate,Married,1,Sales,Owned,None,1,No Delays,20140.0,35000.0,Business,1
Male,31,5550.0,Salaried,8.0,High School,Married,0,Clerk,Rented,Good,0,No Delays,67343.0,11000.0,Personal,1
Female,28,5783.0,Salaried,8.0,High School,Single,2,Clerk,Rented,Good,0,No Delays,69643.0,27000.0,Personal,1
Female,52,6079.0,Self-Employed,5.0,High School,Single,1,Sales,Owned,Bad,0,Frequent Delays,75663.0,106000.0,Business,0
Male,58,3968.0,Self-Employed,12.0,High School,Single,0,Others,Owned,Good,2,No Delays,46433.0,77000.0,Business,1
Female,31,7084.0,Salaried,10.0,Post-Graduate,Married,0,Engineer,Owned,Bad,0,Frequent Delays,81078.0,44000.0,Personal,0
Female,47,5418.0,Salaried,21.0,High School,Single,1,Sales,Rented,Good,0,No Delays,64616.0,114000.0,Business,1
Male,58,13013.0,Self-Employed,27.0,Post-Graduate,Married,3,Manager,Mortgaged,Bad,0,Frequent Delays,159462.0,57000.0,Education,0
Male,21,8189.0,Self-Employed,1.0,Post-Graduate,Widowed,0,Engineer,Rented,Good,0,No Delays,102899.0,53000.0,Personal,1
Female,21,3862.0,Salaried,3.0,Graduate,Widowed,2,Clerk,Rented,Good,1,No Delays,51326.0,121000.0,Home,1
Male,45,3813.0,Salaried,3.0,High School,Divorced,2,Clerk,Rented,Good,0,No Delays,41750.0,98000.0,Home,1
Female,25,1169.0,Unemployed,0.0,Graduate,Married,0,Business Owner,Rented,Good,0,No Delays,13346.0,11000.0,Business,1
Male,19,7965.0,Self-Employed,1.0,Graduate,Married,0,Manager,Rented,Bad,0,Frequent Delays,95311.0,299000.0,Home,0
Female,58,10995.0,Salaried,25.0,Graduate,Single,0,Business Owner,Owned,Good,0,Occasional Delays,133008.0,462000.0,Home,1
Male,63,3740.0,Salaried,3.0,High School,Married,2,Others,Rented,Good,1,No Delays,47550.0,40000.0,Business,1
Female,39,4475.0,Self-Employed,7.0,Graduate,Married,0,Clerk,Mortgaged,Good,2,No Delays,53467.0,86000.0,Home,1
Female,58,15781.0,Salaried,12.0,Post-Graduate,Married,0,Business Owner,Rented,Bad,0,Occasional Delays,185329.0,94000.0,Education,0
Female,33,5843.0,Salaried,9.0,Graduate,Married,1,Sales,Mortgaged,Good,0,No Delays,73403.0,30000.0,Personal,1
Female,46,3626.0,Salaried,17.0,High School,Single,2,Clerk,Rented,Good,0,No Delays,40666.0,24000.0,Personal,1
Male,66,8006.0,Salaried,8.0,Graduate,Single,0,Engineer,Rented,Good,1,Occasional Delays,91703.0,76000.0,Business,1
Female,65,5205.0,Self-Employed,29.0,High School,Divorced,1,Clerk,Owned,None,1,No Delays,67353.0,9000.0,Personal,1
Male,47,4928.0,Salaried,0.0,High School,Single,1,Sales,Rented,Good,0,No Delays,60181.0,21000.0,Personal,1
Male,29,8376.0,Self-Employed,1.0,Post-Graduate,Married,1,Engineer,Mortgaged,Good,1,No Delays,96209.0,59000.0,Business,1
Male,52,5170.0,Salaried,14.0,High School,Divorced,2,Sales,Rented,Bad,1,Frequent Delays,57071.0,13000.0,Personal,0
Male,28,4527.0,Salaried,1.0,High School,Married,0,Sales,Owned,Good,2,No Delays,55533.0,9000.0,Personal,1
Female,63,5336.0,Salaried,10.0,High School,Married,2,Sales,Owned,Good,0,No Delays,63906.0,51000.0,Business,1
Female,67,4629.0,Retired,45.0,Post-Graduate,Single,1,Engineer,Rented,None,0,No Delays,56110.0,9000.0,Education,1
Male,38,2777.0,Retired,20.0,Graduate,Single,1,Manager,Rented,Good,0,No Delays,37064.0,21000.0,Education,1
Male,38,7978.0,Salaried,14.0,Graduate,Divorced,1,Engineer,Rented,Good,2,No Delays,92984.0,191000.0,Home,1
Female,22,15066.0,Self-Employed,4.0,Graduate,Married,1,Manager,Mortgaged,Good,1,Occasional Delays,181984.0,59000.0,Personal,1
Male,65,6056.0,Self-Employed,14.0,High School,Married,0,Sales,Rented,Bad,1,Frequent Delays,77567.0,256000.0,Home,0
Male,37,1374.0,Unemployed,0.0,Graduate,Single,1,Manager,Rented,Good,0,Occasional Delays,17894.0,8000.0,Personal,0
Male,54,4448.0,Salaried,30.0,Graduate,Single,1,Clerk,Owned,Good,0,No Delays,49532.0,65000.0,Business,1
Female,20,4684.0,Self-Employed,2.0,High School,Widowed,1,Clerk,Owned,Good,0,Occasional Delays,59743.0,27000.0,Personal,1
Female,61,8101.0,Salaried,26.0,Graduate,Married,0,Manager,Rented,Bad,1,Occasional Delays,97507.0,50000.0,Education,0
Male,50,9125.0,Salaried,8.0,Post-Graduate,Married,3,Business Owner,Mortgaged,Good,0,Occasional Delays,110654.0,182000.0,Business,1
Male,26,952.0,Unemployed,0.0,High School,Single,1,Clerk,Rented,Good,0,Occasional Delays,10000.0,4000.0,Education,1
Female,26,4006.0,Salaried,4.0,High School,Married,0,Sales,Rented,Good,1,No Delays,52208.0,87000.0,Business,1
Female,21,2894.0,Salaried,0.0,High School,Divorced,1,Clerk,Owned,Good,0,No Delays,33013.0,12000.0,Personal,1
Male,52,5578.0,Salaried,10.0,High School,Married,2,Sales,Mortgaged,Bad,0,Frequent Delays,71458.0,147000.0,Home,0
Female,34,6240.0,Self-Employed,3.0,Post-Graduate,Single,2,Engineer,Mortgaged,Good,0,Occasional Delays,71883.0,39000.0,Car,1
Male,51,7680.0,Self-Employed,19.0,Graduate,Married,1,Engineer,Rented,Bad,1,Frequent Delays,90775.0,234000.0,Home,0
Male,41,15829.0,Salaried,17.0,Graduate,Married,2,Manager,Owned,Good,1,No Delays,194927.0,108000.0,Car,1
Female,49,2289.0,Unemployed,0.0,Graduate,Married,0,Engineer,Rented,Bad,2,Frequent Delays,26140.0,41000.0,Home,0
Male,18,2817.0,Salaried,0.0,High School,Divorced,1,Sales,Mortgaged,Good,0,No Delays,36262.0,11000.0,Education,1
Female,25,3313.0,Salaried,2.0,Graduate,Married,2,Sales,Rented,Good,2,No Delays,36911.0,125000.0,Home,0
Male,62,4868.0,Retired,18.0,Graduate,Divorced,2,Clerk,Rented,None,2,No Delays,56895.0,114000.0,Home,1
Male,40,5156.0,Salaried,13.0,Graduate,Married,1,Clerk,Owned,None,1,No Delays,56923.0,98000.0,Business,1
Female,64,15943.0,Salaried,6.0,Post-Graduate,Single,2,Manager,Owned,Good,2,Occasional Delays,188475.0,109000.0,Personal,1
Male,57,8344.0,Salaried,25.0,Graduate,Single,0,Engineer,Owned,Good,0,No Delays,99518.0,164000.0,Business,1
Female,29,7684.0,Self-Employed,7.0,Graduate,Single,2,Manager,Mortgaged,Good,0,No Delays,90859.0,35000.0,Education,1
Male,29,7773.0,Salaried,7.0,Post-Graduate,Divorced,0,Manager,Rented,Bad,0,Occasional Delays,95632.0,40000.0,Education,0
Male,63,4500.0,Retired,30.0,High School,Married,0,Clerk,Rented,Good,1,No Delays,51112.0,27000.0,Personal,1
Male,64,6134.0,Self-Employed,19.0,High School,Married,0,Sales,Owned,Good,1,No Delays,74373.0,36000.0,Education,1
Female,32,5145.0,Salaried,14.0,High School,Single,1,Sales,Mortgaged,Good,1,No Delays,58094.0,24000.0,Personal,1
Male,58,9054.0,Self-Employed,6.0,Graduate,Single,0,Business Owner,Mortgaged,None,0,No Delays,109268.0,65000.0,Personal,1
Female,36,8653.0,Salaried,16.0,Graduate,Married,0,Manager,Owned,Good,0,No Delays,102590.0,295000.0,Home,1
Male,43,4246.0,Salaried,21.0,Graduate,Married,0,Clerk,Mortgaged,Good,0,No Delays,46161.0,82000.0,Business,1
Female,69,7380.0,Self-Employed,21.0,Post-Graduate,Single,0,Engineer,Owned,Good,1,No Delays,89792.0,52000.0,Business,1
Male,46,2425.0,Unemployed,0.0,Graduate,Married,1,Clerk,Owned,Good,0,No Delays,31946.0,5000.0,Personal,1
Female,39,7835.0,Salaried,21.0,Graduate,Single,1,Engineer,Owned,Good,2,No Delays,95191.0,229000.0,Home,1
Female,57,5578.0,Salaried,11.0,High School,Single,0,Clerk,Mortgaged,None,0,No Delays,62173.0,18000.0,Education,1
Female,38,6031.0,Salaried,17.0,High School,Married,2,Clerk,Mortgaged,Bad,0,Frequent Delays,75899.0,37000.0,Education,0
Female,68,7588.0,Salaried,23.0,Graduate,Single,2,Engineer,Rented,Good,2,No Delays,94131.0,17000.0,Education,1
Female,55,4772.0,Salaried,13.0,Graduate,Widowed,2,Sales,Rented,Bad,0,Frequent Delays,53840.0,186000.0,Home,0
Female,37,13687.0,Salaried,14.0,Post-Graduate,Single,0,Manager,Rented,Good,0,Occasional Delays,167935.0,153000.0,Business,1
Male,46,4887.0,Self-Employed,14.0,High School,Single,2,Clerk,Mortgaged,Good,0,No Delays,63400.0,20000.0,Personal,1
Male,68,5050.0,Salaried,4.0,High School,Single,0,Others,Owned,None,0,No Delays,64582.0,15000.0,Personal,1
Female,21,4893.0,Salaried,3.0,Graduate,Married,0,Sales,Rented,Good,3,No Delays,57256.0,152000.0,Home,1
Female,24,5252.0,Self-Employed,4.0,High School,Married,0,Sales,Rented,Good,1,Occasional Delays,67351.0,9000.0,Car,1
Female,45,6270.0,Self-Employed,1.0,High School,Married,2,Sales,Owned,None,0,No Delays,77497.0,139000.0,Home,1
Male,45,5872.0,Salaried,19.0,Graduate,Single,0,Engineer,Rented,Good,1,Occasional Delays,65613.0,96000.0,Business,1
Male,21,5388.0,Salaried,3.0,High School,Single,0,Clerk,Rented,Bad,0,Frequent Delays,61280.0,12000.0,Car,0
Male,39,9362.0,Self-Employed,8.0,Graduate,Married,0,Engineer,Owned,None,1,No Delays,115005.0,93000.0,Business,1
Female,29,4344.0,Salaried,5.0,High School,Married,2,Sales,Mortgaged,Good,2,Occasional Delays,49702.0,25000.0,Car,1
Male,62,4908.0,Salaried,26.0,High School,Divorced,1,Others,Owned,Good,2,No Delays,58324.0,9000.0,Personal,1
Male,20,11251.0,Self-Employed,2.0,Graduate,Single,0,Manager,Mortgaged,Good,0,No Delays,137541.0,327000.0,Home,1
Male,39,6737.0,Salaried,8.0,Post-Graduate,Married,1,Engineer,Owned,Good,0,No Delays,80113.0,124000.0,Home,1
Male,61,7913.0,Salaried,3.0,Graduate,Divorced,1,Engineer,Owned,Good,0,No Delays,97725.0,27000.0,Education,1
Female,19,5154.0,Salaried,0.0,Graduate,Married,1,Clerk,Owned,Bad,1,Occasional Delays,58956.0,171000.0,Home,0
Male,41,4457.0,Salaried,10.0,High School,Married,0,Clerk,Rented,Good,1,No Delays,52431.0,8000.0,Personal,1
Female,51,9672.0,Salaried,0.0,Graduate,Single,2,Engineer,Rented,Good,0,No Delays,118963.0,65000.0,Education,1
Male,44,1879.0,Unemployed,0.0,High School,Divorced,0,Others,Owned,Good,2,No Delays,22462.0,38000.0,Business,1
Male,58,6749.0,Salaried,17.0,Graduate,Married,1,Clerk,Owned,Good,0,No Delays,82655.0,13000.0,Education,1
Male,18,6062.0,Salaried,0.0,Graduate,Divorced,0,Engineer,Rented,Bad,0,Frequent Delays,70007.0,42000.0,Personal,0
Male,25,13328.0,Salaried,0.0,Post-Graduate,Married,0,Manager,Rented,Good,0,No Delays,164740.0,41000.0,Car,1
Male,40,4468.0,Retired,22.0,Graduate,Married,0,Engineer,Rented,Bad,0,Frequent Delays,52431.0,87000.0,Home,0
Male,55,5271.0,Salaried,24.0,High School,Divorced,1,Sales,Owned,Good,0,No Delays,58829.0,30000.0,Business,1
Female,23,2861.0,Salaried,1.0,High School,Single,0,Others,Rented,Good,1,No Delays,29754.0,31000.0,Business,1
Male,39,3369.0,Retired,18.0,Post-Graduate,Single,2,Business Owner,Rented,Good,0,No Delays,38191.0,105000.0,Home,1
Female,42,9797.0,Salaried,21.0,Graduate,Married,0,Engineer,Mortgaged,Good,0,No Delays,113793.0,30000.0,Personal,1
Female,35,9437.0,Salaried,17.0,Graduate,Married,1,Engineer,Rented,Good,1,No Delays,111420.0,58000.0,Education,1
Female,34,3158.0,Salaried,8.0,High School,Divorced,2,Others,Owned,Good,0,No Delays,41841.0,60000.0,Business,1
Male,29,7679.0,Salaried,11.0,Graduate,Single,1,Engineer,Owned,None,1,No Delays,87835.0,24000.0,Personal,1
Male,23,5556.0,Salaried,2.0,High School,Married,2,Sales,Rented,Good,0,No Delays,62394.0,29000.0,Personal,1
